priority,course_name,city,county,zip,website,booking_software,golfnow_listed,contact_name,contact_title,contact_email,contact_phone,notes,source_url
LOW,The Royal Golf Course: Hole 2,Canadian Lakes,Mecosta,49346,http://canadianlakes.org/golf,Manual / Phone Only,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJp7LYd4PJGIgRaKEkdPuYb20
LOW,Caro Golf Course,Caro,Tuscola,48723,,Manual / Phone Only,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ187h3Q4bJIgRZw9g7xCanDo
LOW,The Mackinac Club Golf Course,Carp Lake,Emmet,49718,https://www.mackinawclub.com/,foreUP,NO,,,8c30b2581acc426badc414e8a5dc04ef@sentry.wixpress.com,(231) 537-4955,,https://www.google.com/maps/place/?q=place_id:ChIJEeH2n8SLNU0RS1uK_YJTYkA
LOW,Manitou Passage Golf Club,Cedar,Leelanau,49621,http://www.manitoupassagegolfclub.com/,Manual / Phone Only,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ19Vh4msnHogRW-VnTHOEMfI
LOW,Sugar Loaf The Old Course,Cedar,Leelanau,49621,https://golftheloaf.com/,TeeSnap,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ6XlXWncnHogReoU895jlEU4
LOW,Island Hills Golf Club,Centreville,St. Joseph,49032,http://www.islandhillsgolf.com/,Unknown Online Booking,NO,,,mark@islandhillsgolf.com,(269) 467-7261,,https://www.google.com/maps/place/?q=place_id:ChIJgf1X3hmsF4gRpj3QT_YF_lc
LOW,Dunmaglas Golf Club,Charlevoix,Charlevoix,49720,http://www.dunmaglas.com/,Tee It Up,NO,,,info@dunmaglas.com,(231) 547-1022,,https://www.google.com/maps/place/?q=place_id:ChIJ8dzRiqGTSk0RRcg52xLHzJE
LOW,Maple Brook Golf Course,Charlotte,Eaton,48813,http://www.maplebrookgolfclub.com/,Lightspeed/Chronogolf,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJGx30Xg2vIogRAGzBJzSeIi0
LOW,Sparks Broadway,Charlotte,Eaton,48813,,Manual / Phone Only,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJb24OVE2pIogRznhiN3QPkdg
LOW,Rippling Rapids,Cheboygan,Cheboygan,49721,https://m.facebook.com/RipplingRapidsGolfClub/,Manual / Phone Only,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJYQQiH4imNU0RWvr8NTE_ab4
LOW,Dexter National Golf,Cheboygan,Cheboygan,49721,https://www.facebook.com/dexternational,Manual / Phone Only,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJTwjzn9qZNU0RHSvz7_ullII
LOW,Firefly Golf Links,Clare,Clare,48617,https://www.golfnow.com/tee-times/facility/18067-firefly-golf-links/search#sortby=Date&view=Grouping&holes=3&timeperiod=3&timemax=42&timemin=10&players=0&pricemax=10000&pricemin=0,GolfNow,YES,,,,,VERIFY: membership language detected,https://www.google.com/maps/place/?q=place_id:ChIJfYchbmnvIYgR1uH875cyII0
LOW,Bella Vista Golf Course,Coldwater,Branch,49036,http://www.bellavistagolf.org/,Lightspeed/Chronogolf,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ51vxkWjVF4gROX_7QYmVNYA
LOW,The Coldwater Golf Course,Coldwater,Branch,49036,http://www.coldwatergolfcourse.com/,Lightspeed/Chronogolf,NO,,,info@coldwatergolfcourse.com,(517) 279-2100,,https://www.google.com/maps/place/?q=place_id:ChIJD4X2YATaF4gRlDX3ptMh8TU
LOW,Iyopawa Island Golf Course,Coldwater,Branch,49036,http://iyopawa-course.keeq.io/,Manual / Phone Only,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJjc55Cy7VF4gR5v4GoW8p5vs
LOW,Birdies and Brews,Coldwater,Branch,49036,http://birdiesandbrews.biz/,Manual / Phone Only,NO,,,jonpinhorn.typedesign@gmail.com,517-924-1076,,https://www.google.com/maps/place/?q=place_id:ChIJ6XriHinXF4gRXKmrYd1PrfA
LOW,Cedar Valley Golf Club,Comins,Oscoda,48619,https://www.experiencecedarvalley.com/,Unknown Online Booking,NO,,,ecv.experiencecedarvalley@gmail.com,(555) 555-5555,,https://www.google.com/maps/place/?q=place_id:ChIJaX9BZTycIIgRmbozFAECPsc
LOW,Scott Lake Golf & Practice Center,Comstock Park,Kent,49321,http://www.scottlake.com/?utm_source=google-business-profile&utm_medium=organic&utm_campaign=smbgolf,Unknown Online Booking,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJQ_qobmKqGYgRnt218MZnTmM
LOW,Alpine Golf Club,Comstock Park,Kent,49321,http://alpinegolfmichigan.com/,foreUP,NO,,,info@alpinegolfmichigan.com,(616) 784-1064,,https://www.google.com/maps/place/?q=place_id:ChIJeTaENPSpGYgRHQBw0dCIVyA
LOW,Golf 616 Indoor Simulators,Comstock Park,Kent,49321,https://www.golf616michigan.com/,Unknown Online Booking,NO,,,info@golf616michigan.com,616-223-4465,,https://www.google.com/maps/place/?q=place_id:ChIJ55FcqymrGYgR1A0-wpxeVVc
LOW,24/7 Golf,Comstock Park,Kent,49321,http://24-7golf.com/,Manual / Phone Only,NO,,,info@24-7golf.com,616.350.9482,,https://www.google.com/maps/place/?q=place_id:ChIJ-Qj6VGepGYgRHRaYm_eISdc
LOW,"Keweenaw Mountain Lodge - a privately-owned resort available to cabin guests, year-round",Copper Harbor,Keweenaw,49918,https://keweenawmountainlodge.com/,Manual / Phone Only,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJKVy_55aiUE0R9B6yVU9GVaQ
LOW,Young's Golf - Recreation - Dining,Crystal Falls,Iron,49920,http://www.experienceyoungs.com/,Lightspeed/Chronogolf,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJsTX5TYzlU00RMV-RbwBxsFU
LOW,Crystal View Golf Course & Chungs Bar & Grill,Crystal Falls,Iron,49920,https://crystalviewgolfcourse.com/,Manual / Phone Only,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJoY2BPuvbU00RKTV2x2uKXAc
LOW,Mullenhurst Golf Course,Delton,Barry,49046,http://www.mullenhurstgolfcourse.com/,Manual / Phone Only,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJS22d9fsuGIgR4vUrpmOO9-0
LOW,Augusta Creek Wedding and Event Venue,Delton,Barry,49046,https://www.augustacreekweddingsandevents.com/,Manual / Phone Only,NO,,,icons@2x.png,458.464-2880,,https://www.google.com/maps/place/?q=place_id:ChIJWXEUdJ-LF4gRhKzEyeNVcYA
LOW,Prairie Creek Golf Course and Banquet Center open weather permitting,DeWitt,Clinton,48820,http://golfprairiecreek.com/,Manual / Phone Only,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJEbNhlF7sIogRznrV6seAmig
LOW,24/7 Golf Dewitt,DeWitt,Clinton,48820,https://24-7golf.com/,Manual / Phone Only,NO,,,info@24-7golf.com,616.350.9482,,https://www.google.com/maps/place/?q=place_id:ChIJm2XuCM_tIogRvBZqL_HR0y4
LOW,Lake Monterey Golf Course,Dorr,Allegan,49323,http://lakemontereygolf.com/,Manual / Phone Only,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJZ313rznEGYgRIv23qYYxXDU
LOW,Red Hawk Golf Course,East Tawas,Iosco,48730,http://www.redhawkgolf.net/,Unknown Online Booking,NO,,,proshop@redhawkgolf.net,989-362-0800,,https://www.google.com/maps/place/?q=place_id:ChIJZe4zopAtJ4gRq3jRWNJgyVI
LOW,Bogey's Indoor Golf & Sports Bar,East Tawas,Iosco,48730,https://bogeystawas.com/,Manual / Phone Only,NO,,,ninfo@bogeystawas.com,989-305-6212,,https://www.google.com/maps/place/?q=place_id:ChIJeWnyy0wrJ4gRAS0WFTN-qsE
LOW,Bonnie View Golf Course,Eaton Rapids,Eaton,48827,http://www.bonnieviewgolf.com/,Manual / Phone Only,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJBx5CBOy3IogRTZf7pHSE_98
LOW,Indian Lake Hills Golf Course,Eau Claire,Cass,49111,http://indianlakehills.com/,Club Caddie,NO,,,info@indianlakehills.com,269-782-2540,,https://www.google.com/maps/place/?q=place_id:ChIJmZoz8AwtF4gRZCpLouzv7pU
LOW,Pipestone Creek Golf Course,Eau Claire,Berrien,49111,http://pipestone.golf/,foreUP,NO,,,adamlester@pipestone.golf,(269) 363-4038,,https://www.google.com/maps/place/?q=place_id:ChIJiWQY4gvNEIgRGHHSXHIO16E
LOW,Links of Edmore golf course,Edmore,Montcalm,48829,,Manual / Phone Only,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJl2f4I1KiGIgRuzbHi0WwTSA
LOW,Century Oaks Golf Course,Elkton,Huron,48731,https://centuryoakspublicgolfcourse.com/,Manual / Phone Only,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJKfuM5P6TJogROz9TJKdv7dY
LOW,Antrim Dells Golf Course and The Sunset Bar & Grill,Ellsworth,Antrim,49729,https://www.antrimdellsgolf.com/,foreUP,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJrYUifMrDSk0Ruh7VfFtJmAI
LOW,Highland Golf Club,Escanaba,Delta,49829,http://www.highlandgolfclub.net/,Tee It Up,NO,,,highland@highlandgolfclub.org,906-466-2791,,https://www.google.com/maps/place/?q=place_id:ChIJE55oDCO8TU0RsmODGDFNniY
LOW,UPutt Family Fun Center,Escanaba,Delta,49829,https://uputtfamilyfuncenter.com/,Manual / Phone Only,NO,,,micah@micahrich.com,(906) 233-7733,,https://www.google.com/maps/place/?q=place_id:ChIJFQZb0bC9TU0RyD3C0YIzYuQ
LOW,Woody's Run Inc.,Escanaba,Delta,49829,,Manual / Phone Only,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJD2GDmdmVTU0Rvaoe8DcRMUo
LOW,Bay County Golf Course,Essexville,Bay,48732,http://www.baycounty-mi.gov/GolfCourse/,Manual / Phone Only,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJbUoCoYDiI4gRDB3AK-uOY_k
LOW,Eagle Glen Golf Course,Farwell,Clare,48622,http://www.golfeagleglen.biz/,Tee It Up,NO,,,golfeagleglen@gmail.com,989.588.4424,,https://www.google.com/maps/place/?q=place_id:ChIJ0XKEBWvjIYgREWpHnvm8ykM
LOW,Quail Ridge Golf Club,Forest Hills,Kent,49301,http://www.quailridgegc.com/,Lightspeed/Chronogolf,NO,,,kyle@quailridgegc.com,616-676-2000,,https://www.google.com/maps/place/?q=place_id:ChIJtbw93KJPGIgR03li-JexbCw
LOW,Apple Mountain,Freeland,Saginaw,48623,http://applemountain.com/,Lightspeed/Chronogolf,NO,,,user@domain.com,(989) 781-6789,,https://www.google.com/maps/place/?q=place_id:ChIJ2YCO0_fPI4gRDqCa131My18
LOW,Waters Edge Golf Course,Fremont,Newaygo,49412,https://watersedgefremont.com/,Manual / Phone Only,NO,,,terry50moore@gmail.com,(231) 924-2640,,https://www.google.com/maps/place/?q=place_id:ChIJX7i7LaZAGYgR4AcHbl_8emg
LOW,Northwood Family Traditions Golf Course,Fremont,Newaygo,49412,https://www.facebook.com/NORTHWOODFAMILYTRADITIONS/,Manual / Phone Only,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJOTuFXLpGGYgRFRpKrI0KUlw
LOW,Brew Works,Fremont,Newaygo,49412,https://fremontbrewworks.com/,Manual / Phone Only,NO,,,filler@godaddy.com,231 335 5105,,https://www.google.com/maps/place/?q=place_id:ChIJYddf2nxAGYgRo3DKtvOu0TM
LOW,Summer Breeze Golf Course,Fremont,Newaygo,49412,https://fremontbrewworks.com/summer-breeze-golf,Manual / Phone Only,NO,,,filler@godaddy.com,,,https://www.google.com/maps/place/?q=place_id:ChIJs97rJ31AGYgR8BVle_3Fb0g
LOW,Hickory Ridge Golf Course & Driving Range,Galesburg,Kalamazoo,49053,https://golfhickoryridgemi.com/,Manual / Phone Only,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ9RNp596aF4gRDwUN5Gt_rgc
LOW,Treetops Resort,Gaylord,Otsego,49735,https://www.treetops.com/?utm_source=google&utm_medium=gbp&utm_campaign=resort,Unknown Online Booking,NO,,,web@treetops.com,866-348-5249,,https://www.google.com/maps/place/?q=place_id:ChIJHU0zyuRHNU0RX_7bsT3OLUI
LOW,Otsego Resort,Gaylord,Otsego,49734,https://otsegoclub.com/?utm_source=GBP&utm_medium=google&utm_campaign=click,Tee It Up,NO,,,marketing@otsegoresort.com,989.732.5181,,https://www.google.com/maps/place/?q=place_id:ChIJqdXOEfVFNU0R-UGdHDjp7ao
LOW,Treetops Golf Club,Gaylord,Otsego,49735,https://www.treetops.com/summer/golfing/?utm_source=google&utm_medium=gbp&utm_campaign=golf-club,Unknown Online Booking,NO,,,web@treetops.com,866-348-5249,,https://www.google.com/maps/place/?q=place_id:ChIJC6nyA-9HNU0REaBqign7MN8
LOW,Michaywé Pines Golf Course,Gaylord,Otsego,49735,http://www.michaywe.com/,Manual / Phone Only,NO,,,54b4aac306184111a223c0f4aea635c3@sentry.wixpress.com,989-505-4100,VERIFY: membership language detected,https://www.google.com/maps/place/?q=place_id:ChIJjynGUrRLNU0RMu15sVIhPrc
LOW,Treetops North Gaylord Michigan,Gaylord,Otsego,49735,https://www.treetops.com/,Unknown Online Booking,NO,,,web@treetops.com,866-348-5249,,https://www.google.com/maps/place/?q=place_id:ChIJ_0_1mlpHNU0RfFws5PvGclc
LOW,The Ridge Golf Course,Gaylord,Otsego,49735,http://www.loongolfresort.com/,Unknown Online Booking,NO,,,18d2f96d279149989b95faf0a4b41882@sentry-next.wixpress.com,,,https://www.google.com/maps/place/?q=place_id:ChIJ96ZAjQZMNU0RVUd1UgxS50o
LOW,Lakes Golf Course,Gaylord,Otsego,49735,http://www.loongolfresort.com/,Unknown Online Booking,NO,,,18d2f96d279149989b95faf0a4b41882@sentry-next.wixpress.com,,,https://www.google.com/maps/place/?q=place_id:ChIJTZmSVtZLNU0Rca1ePgHNFgA
LOW,Mulligans at the Bluffs,Gaylord,Otsego,49735,https://www.mulligansatthebluffs.com/,Unknown Online Booking,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJGwd43x5JNU0R8l5hqOQ8TfY
LOW,Michaywé Live Dine Golf,Gaylord,Otsego,49735,,Manual / Phone Only,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJmXLWCE9LNU0RPxbnvvDnTGk
LOW,Swinging For A Wish,Gaylord,Otsego,49735,,Manual / Phone Only,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJHU0zyuRHNU0RDn_SOf6jICE
LOW,Sugar Springs Golf Course,Gladwin,Gladwin,48624,http://www.sugarsprings.net/,Manual / Phone Only,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJxVI3oxiwIYgRdXBhwCieE_I
LOW,Gladwin Heights Golf Course,Gladwin,Gladwin,48624,http://www.gladwinheightsgolf.com/,Manual / Phone Only,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJnzrxdem9IYgROVB3ycxF11w
LOW,Lakeside Golf Course,Gladwin,Gladwin,48624,,Manual / Phone Only,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJyztsRvevIYgR9XY1vUutaR4
LOW,The Kicks at Bowen Lake,Gowen,Kent,49326,http://the-kicks.com/,Manual / Phone Only,NO,,,8eb368c655b84e029ed79ad7a5c1718e@sentry.wixpress.com,,,https://www.google.com/maps/place/?q=place_id:ChIJyT_WwZrzGIgROzSEz5t278A
LOW,The Links at Bowen Lake Golf Course and Restaurant,Gowen,Kent,49326,http://linksatbowenlake.com/?utm_source=GBP&utm_medium=organic&utm_campaign=smbGOLF,GolfNow,YES,,,info@linksatbowenlake.com,616-984-9916,,https://www.google.com/maps/place/?q=place_id:ChIJd7w7dvntGIgR3ssixzPt0oc
LOW,Brookside Golf & Grill,Gowen,Montcalm,49326,https://brooksidegolf.com/,Tee It Up,NO,,,brookside@brooksidegolf.com,(123) 456-7890,,https://www.google.com/maps/place/?q=place_id:ChIJKasdweLsGIgR6kbEAfkobbc
LOW,Ledge Meadows Golf Course,Grand Ledge,Eaton,48837,https://www.ledgemeadowsgolfcourse.com/,Unknown Online Booking,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJTweAG2-YIogRJoCXpVX0_FY
LOW,Mines Golf Club,Grand Rapids,Kent,49534,http://www.minesgc.com/,Lightspeed/Chronogolf,NO,,,golfshop@minesgc.com,(616) 791 7544,,https://www.google.com/maps/place/?q=place_id:ChIJh2JwwzeuGYgRG8LYLECyv04
LOW,Thornapple Pointe Golf Club,Grand Rapids,Kent,49512,https://www.thornapplepointe.com/?utm_source=Google%20My%20Business&utm_medium=Listing&utm_campaign=GMB,foreUP,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJQ-uSCOZOGIgRpicD88sVHNA
LOW,Gimme's Par and Grill,Grand Rapids,Kent,49503,http://gimmespar.com/,Manual / Phone Only,NO,,,dd0a55ccb8124b9c9d938e3acf41f8aa@sentry.wixpress.com,(616) 280-4050,,https://www.google.com/maps/place/?q=place_id:ChIJA6qDZTGtGYgR8CMZEnLueMs
LOW,Thousand Oaks Golf Club,Grand Rapids,Kent,49525,https://www.thousandoaksgolf.com/,Manual / Phone Only,NO,,,ntholmes@redwatergolf.com,(616) 285-9898,,https://www.google.com/maps/place/?q=place_id:ChIJL6wMnVVUGIgRWTXgwryqHfU
LOW,Indian Trails Golf Course,Grand Rapids,Kent,49507,http://www.indiantrailsgc.org/,Tee It Up,NO,,,info@indiantrailsgc.org,(616) 245-2021,,https://www.google.com/maps/place/?q=place_id:ChIJw4hu2uqyGYgR7WEggNvPpt4
LOW,Golf Galaxy,Grand Rapids,Kent,49512,https://stores.golfgalaxy.com/mi/grand-rapids/3005/?seo=localpack,Manual / Phone Only,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJJxIN4GpNGIgR2xn3MkD3okM
LOW,X-Golf Grand Rapids,Grand Rapids,Kent,49546,http://www.xgolfgrandrapids.com/,Unknown Online Booking,NO,,,xgolf-logo@2x-1.png,(616) 805-4864,,https://www.google.com/maps/place/?q=place_id:ChIJfcw-SudNGIgRYR-zEvESPMY
LOW,The Leaderboard Indoor Golf,Grand Rapids,Kent,49525,https://theleaderboardgolf.com/,Unknown Online Booking,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ3xlkcvxVGIgRx4DMeWs_Snk
LOW,LiveGolf Studios at Thornapple Pointe Golf Club,Grand Rapids,Kent,49512,https://www.livegolfstudios.com/,Manual / Phone Only,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJDasE6OVOGIgRlNxbXaIPjks
LOW,X-Golf Grandville,Grandville,Kent,49418,https://playxgolf.com/grandville,Unknown Online Booking,NO,,,xgolf-logo@2x-1.png,616-265-5262,,https://www.google.com/maps/place/?q=place_id:ChIJbdkRqRuxGYgRRQKq1ord7m0
LOW,The Patriot Golf Course,Grayling,Crawford,49738,http://www.thepatriotgolfcourse.com/,foreUP,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJyetOh0oWIIgRVpVlKM6s1Mw
LOW,Out Of Bounds Indoor Golf,Grayling,Crawford,49738,,Manual / Phone Only,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJx5PbUO8XIIgRxWkQeolg0NQ
LOW,Greenbush Golf Course,Greenbush,Alcona,48738,,Manual / Phone Only,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJZ2HMyOpDJ4gR7cbzFqOvybw
LOW,Glenkerry Golf Course,Greenville,Montcalm,48838,http://www.golfglenkerry.com/,Quick18,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJn4BMcvaMGIgRmKEM6APUZpU
LOW,Diamond Springs Golf Course,Hamilton,Allegan,49419,http://www.diamondspringsgolf.com/,foreUP,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJPwR5Xw_DGYgRH1UwhnsB150
LOW,The Highlands,Harbor Springs,Emmet,49740,https://www.highlandsharborsprings.com/,Unknown Online Booking,NO,,,noreply@boyneresorts.com,888.436.2296,,https://www.google.com/maps/place/?q=place_id:ChIJIdFIukeHSk0R1ANGoqXkdLY
LOW,Chestnut Valley Golf Course,Harbor Springs,Emmet,49740,http://www.chestnutvalleygolf.com/,Quick18,NO,,,impallari@gmail.com,231 526 9100,VERIFY: membership language detected,https://www.google.com/maps/place/?q=place_id:ChIJ-dOo8IGASk0RL6_4EodZ-Hk
LOW,Arthur Hills Golf Course,Harbor Springs,Emmet,49740,https://www.boynegolf.com/eleven-courses/arthur-hills,Unknown Online Booking,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJIdFIukeHSk0RWX7QCE3mudU
LOW,The Heather Golf Course,Harbor Springs,Emmet,49740,https://www.boynegolf.com/eleven-courses/the-heather,Unknown Online Booking,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJIdFIukeHSk0RRNQRU0RbThE
LOW,The Moor Golf Course,Harbor Springs,Emmet,49740,https://www.boynegolf.com/eleven-courses/the-moor,Unknown Online Booking,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJIdFIukeHSk0RkuXA17SzCsw
LOW,Donald Ross Memorial Golf Course,Harbor Springs,Emmet,49740,https://boynegolf.com/boyne-highlands-resort/donald-ross-memorial,Unknown Online Booking,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJt_YEKMqASk0RxFGYUaCvqL8
LOW,Harbor Point Golf Club,Harbor Springs,Emmet,49740,http://www.harborpointgolfclub.com/,Manual / Phone Only,NO,,,shaunbezilla@pga.com,(231) 526-2951,,https://www.google.com/maps/place/?q=place_id:ChIJbbKv579vSk0RAoeBZZwI0U4
LOW,Wequetonsing Golf Club,Harbor Springs,Emmet,49740,http://wequetonsinggolfclub.com/,Manual / Phone Only,NO,,,info@wequetonsinggolfclub.com,231-526-5351,,https://www.google.com/maps/place/?q=place_id:ChIJE-EKevOGSk0RMNw3WJoPtpk
LOW,Doon Brae Golf Course,Harbor Springs,Emmet,49740,https://www.boynegolf.com/,Unknown Online Booking,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJK7wt-bmHSk0RM5U6AqCy_5g
LOW,True North Golf Club,Harbor Springs,Emmet,49740,http://www.truenorthgolf.com/,Manual / Phone Only,NO,,,,,VERIFY: membership language detected,https://www.google.com/maps/place/?q=place_id:ChIJObkrRT59Sk0RhmmX96EHprs
LOW,Snow Snake Ski & Golf,Harrison,Clare,48625,http://snowsnake.net/,Manual / Phone Only,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJc3dks93nIYgRzLoywkPYKJw
LOW,The Tamaracks,Harrison,Clare,48625,http://www.thetamaracks.com/,Unknown Online Booking,NO,,,golf@thetamaracks.com,(989) 539-5441,,https://www.google.com/maps/place/?q=place_id:ChIJwzwXeLzaIYgRon1feN4daaQ
LOW,Devil's Knob Golf Course,Harrison,Clare,48625,https://golftheknob.com/,Manual / Phone Only,NO,,,micah@micahrich.com,989-539-5662,,https://www.google.com/maps/place/?q=place_id:ChIJH_-MN-zDIYgRKiphhNkxAcQ
LOW,Lynx indoor golf,Harrison,Clare,48625,https://www.thelynxgolf.com/,Manual / Phone Only,NO,,,filler@godaddy.com,,,https://www.google.com/maps/place/?q=place_id:ChIJ7fR5-BbdIYgReMkn4tBBpDs
LOW,Loggers Trace-Springport Hills,Harrisville,Alcona,48740,http://www.loggerstracegolf.com/,Tee It Up,NO,,,eben@eyebytes.com,989.724.3034,,https://www.google.com/maps/place/?q=place_id:ChIJE2eSb0BDJ4gRA-MX8dZzs7Y
LOW,Colonial Golf Course,Hart,Oceana,49420,http://www.colonialgolfhart.com/,Unknown Online Booking,NO,,,colonialgc@yahoo.com,(231) 873-8333,,https://www.google.com/maps/place/?q=place_id:ChIJ9UYIrar5G4gRV5F4Vl3T6uk
LOW,Gun Ridge Golf Course,Hastings,Barry,49058,http://gunridgegolf.com/,Manual / Phone Only,NO,,,gunridgegolf@gmail.com,269-948-8366,,https://www.google.com/maps/place/?q=place_id:ChIJK6ke7hM7GIgRL_4aLZf_hc0
LOW,Spring Valley Golf Course,Hersey,Osceola,49639,http://www.springvalleygolf.us/,Manual / Phone Only,NO,,,springvalleygolf@gmail.com,(231) 832-5041,,https://www.google.com/maps/place/?q=place_id:ChIJNen2gj4lH4gRlpwVRkUVR3Q
LOW,White Oaks Golf Club,Hillsdale,Hillsdale,49242,https://whiteoaksgolfclubmi.com/,Unknown Online Booking,NO,,,Teresa.price@thermalfischer.com,(517) 437-3434,,https://www.google.com/maps/place/?q=place_id:ChIJfxB5o6NzPYgRAlg9EHzQ5YU
LOW,The Hills of Baw Beese Lake,Hillsdale,Hillsdale,49242,https://www.hillsofbawbeese.com/,Manual / Phone Only,NO,,,proshop@hillsdale.golf,517-437-7538,VERIFY: membership language detected,https://www.google.com/maps/place/?q=place_id:ChIJXYbbwTZzPYgRtht5LNm37kA
LOW,"Seasonal Swing, LLC",Hillsdale,Hillsdale,49242,http://seasonalswing.com/,Manual / Phone Only,NO,,,user@domain.com,(517) 610-5427,,https://www.google.com/maps/place/?q=place_id:ChIJk8NlqfBzPYgRl-HYg8lDDUs
LOW,Macatawa Golf Club,Holland,Ottawa,49424,https://macatawagc.com/?utm_source=Google%20My%20Business&utm_medium=Listing&utm_campaign=GMB,Manual / Phone Only,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJgULLQbWNGYgR_lSMytP4lss
LOW,Three Fires Golf Club,Holland,Ottawa,49424,http://www.threefiresgolf.com/,foreUP,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJs9VPg3mOGYgRYaPIxR8DWeM
LOW,X-Golf Holland,Holland,Ottawa,49424,http://xgolfholland.com/,Unknown Online Booking,NO,,,xgolf-logo@2x-1.png,(616) 377-7230,,https://www.google.com/maps/place/?q=place_id:ChIJoZo4fWmTGYgRGzIBe-8j3E0
LOW,LiveGolf Studios at Macatawa Golf Club,Holland,Ottawa,49424,https://www.livegolfstudios.com/,Manual / Phone Only,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJjea_zzSNGYgRM6QO3ymGtT0
LOW,Holland Indoor Golf Club,Holland,Ottawa,49424,http://www.hollandindoorgolf.com/,Unknown Online Booking,NO,,,hollandindoorgolf@gmail.com,(555) 555-5555,,https://www.google.com/maps/place/?q=place_id:ChIJq4tpRRKTGYgRP_KaMGpwLK4
LOW,Tulip City Golf,Holland,Ottawa,49423,http://tulipcitygolf.com/,Unknown Online Booking,NO,,,rob@tulipcitygolf.com,(616) 422-7023,,https://www.google.com/maps/place/?q=place_id:ChIJe_YbHMTzGYgRPqyDxKsuaCU
LOW,Portage Lake Golf Course,Houghton,Houghton,49931,https://golf.mtu.edu/,Club Caddie,NO,,,golfcourse@mtu.edu,906-487-2641,,https://www.google.com/maps/place/?q=place_id:ChIJmc3-IdHHUE0R0HfrE-c99nk
LOW,The Quest Golf Course,Houghton Lake,Roscommon,48629,http://www.questgolfcourse.com/,foreUP,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJNVymCpwtIIgRXYF4z0Cm-uY
LOW,Pineview Highlands Golf Course,Houghton Lake,Roscommon,48629,http://pineviewhighlands.net/,Manual / Phone Only,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJafzr0nkyIIgR2fn_3KQu1Wk
LOW,The Fox,Houghton Lake,Roscommon,48629,,Manual / Phone Only,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ5xpnlSYxIIgRWs7VMj0Ssak
